epochs,training_loss
0,0.00885096537918302
1,0.0017138855571994845
2,0.001975280978099777
3,0.0024352424721986276
4,0.0026070587174134826
5,0.0026560315558196057
6,0.002664372730495498
7,0.0026604916548339215
8,0.0026583638157469318
9,0.00265753041317525
10,0.002656431899016421
11,0.0026553208219245957
12,0.0026543527713908
13,0.00265378770605325
14,0.002653820205854242
15,0.002653948701498104
16,0.0026540391387574014
17,0.0026541456355434175
18,0.002654360289604731
19,0.0026545709552837334
20,0.0026547601834284833
21,0.0026549380118839594
22,0.002655096977419321
23,0.0026552380281414534
24,0.0026553578009869934
25,0.0026554572397633983
26,0.002655548061573592
27,0.0026556195016382844
28,0.00265567676714537
29,0.002655727107511748
30,0.002655768145318275
31,0.002655802353563724
32,0.0026558255743690425
33,0.002655847084662872
34,0.002655863614150307
35,0.002655877612596668
36,0.002655886131089409
37,0.002655893411511816
38,0.002655900185759078
39,0.0026559048985952613
40,0.0026559077087685264
41,0.0026559090663960732
42,0.0026559086755613944
43,0.0026559114286018558
44,0.0026559110262744734
45,0.002655908647201696
46,0.002655905752114698
47,0.0026559055941106626
48,0.0026559072144168154
49,0.0026559046546853183
50,0.0026559032268613173
51,0.0026559024395696306
52,0.002655899811377987
53,0.0026559009107090365
54,0.0026558980130589175
55,0.0026558952013147064
56,0.0026558949536841037
57,0.002655894121744496
58,0.0026558923573247735
59,0.002655891046494865
60,0.0026558904153055423
61,0.0026558878750868402
62,0.002655885451118097
63,0.002655883322156362
64,0.0026558821441126793
65,0.0026558828434314237
66,0.002655880909680326
67,0.002655880886612233
68,0.002655881712516103
69,0.0026558815173054677
70,0.0026558797777728282
71,0.002655878632967043
72,0.0026558784017900257
73,0.0026558770770696524
74,0.0026558783164628862
75,0.0026558770146452434
76,0.0026558754188127673
77,0.002655875870335546
78,0.002655876557086726
79,0.002655876037847933
80,0.0026558748027541287
81,0.002655872437323772
82,0.002655873788750217
83,0.0026558762033759686
84,0.0026558737265738514
85,0.0026558719032023378
86,0.0026558740152143982
87,0.002655877174633629
88,0.0026558759144046976
89,0.0026558749925077955
90,0.0026558738332327757
91,0.0026558736827527445
92,0.002655872408219942
93,0.0026558729277894595
94,0.0026558740353886433
95,0.0026558720516153362
96,0.00265587211924867
97,0.002655873518547608
98,0.0026558718447466326
99,0.002655872934734693
100,0.002655873470592435
101,0.002655874485423159
102,0.0026558714136461444
103,0.002655874021994268
104,0.0026558728262567784
105,0.002655872081959388
106,0.002655873820995939
107,0.0026558729224978542
108,0.0026558728881851
109,0.002655871218022102
110,0.002655872445013136
111,0.00265587127730462
112,0.002655870868693456
113,0.002655870479098997
114,0.0026558716696275624
115,0.0026558701005011576
116,0.0026558715458536012
117,0.0026558713522139114
118,0.002655870250650464
119,0.002655870657608003
120,0.002655871346674262
121,0.0026558719175062083
122,0.0026558710776291928
123,0.002655870585923284
124,0.002655871384873039
125,0.00265587008454366
126,0.0026558719621541304
127,0.002655872159597163
128,0.002655869583742804
129,0.0026558705130810267
130,0.002655869620287954
131,0.002655870306873773
132,0.0026558705483032763
133,0.002655871379250708
134,0.0026558708396723055
135,0.002655868905259756
136,0.0026558713857825333
137,0.0026558707558334313
138,0.0026558706213108962
139,0.002655869345785917
140,0.0026558714673890122
141,0.002655871527415663
142,0.002655868117058575
143,0.0026558695261965936
144,0.0026558703655775225
145,0.002655872018956209
146,0.0026558700661057214
147,0.0026558727950032335
148,0.0026558712900375462
149,0.0026558704217181494
150,0.0026558717560295586
151,0.0026558685553523414
152,0.0026558709247514016
153,0.0026558710830861605
154,0.0026558705484686384
155,0.0026558708020522977
156,0.0026558697152061295
157,0.002655869461870514
158,0.002655869541492641
159,0.002655869138090401
160,0.002655869441200181
161,0.0026558683648545403
162,0.002655870385917132
163,0.0026558723349642765
164,0.0026558706718291937
165,0.002655871881787871
166,0.0026558708954822078
167,0.002655869472619088
168,0.0026558697549758517
169,0.0026558712231483446
170,0.0026558695462054775
171,0.0026558718683108145
172,0.0026558703406904405
173,0.0026558714848347745
174,0.00265586945112194
175,0.00265587112260784
176,0.00265587037905458
177,0.0026558691957192923
178,0.002655869669814075
179,0.002655871943468148
180,0.0026558685231893005
181,0.002655870372109348
182,0.002655870236429275
183,0.002655869421852747
184,0.0026558696220242628
185,0.002655871732796103
186,0.0026558708085014414
187,0.002655871499634735
188,0.00265586945112194
189,0.002655869794332168
190,0.0026558691136994066
191,0.0026558701443222662
192,0.0026558707785707984
193,0.0026558686601922746
194,0.0026558707165597966
195,0.002655869947871411
196,0.0026558720460756876
197,0.002655871536841335
198,0.002655869008198021
199,0.0026558718969185565
200,0.002655873340700055
